timestamp,000D6F00029C2AEB,000D6F0003561F98,000D6F0003562DF4,000D6F000353AE48,000D6F00029C2934,000D6F0003562CA8,000D6F0003562D88,000D6F0003562C9D,000D6F00029C1C2B
1390734101.044502,NULL,NULL,0.0,NULL,NULL,NULL,0.0,0.0,NULL
1390734102.104377,NULL,NULL,0.0,NULL,NULL,NULL,0.0,0.0,NULL
1390734103.190155,NULL,NULL,0.0,NULL,NULL,NULL,0.0,0.0,NULL
1390734104.321357,NULL,NULL,0.0,NULL,NULL,NULL,0.0,0.0,NULL
1390734105.1742001,NULL,NULL,0.0,0.0,NULL,NULL,0.0,0.0,NULL
1390734106.384341,NULL,NULL,NULL,0.0,NULL,NULL,0.0,0.0,NULL
1390734107.424402,NULL,NULL,NULL,0.0,NULL,NULL,0.0,0.0,NULL
1390734108.43559,NULL,NULL,NULL,0.0,NULL,NULL,0.0,0.0,NULL
timestamp,000D6F00029C2AEB,000D6F0003561F98,000D6F0003562DF4,000D6F000353AE48,000D6F00029C2934,000D6F0003562CA8,000D6F0003562D88,000D6F0003562C9D,000D6F00029C1C2B
1390734109.5002151,NULL,NULL,NULL,0.0,NULL,NULL,0.0,0.0,NULL
1390734110.6122389,NULL,NULL,NULL,0.0,NULL,NULL,NULL,0.0,NULL
1390734111.796154,NULL,NULL,NULL,0.0,NULL,NULL,NULL,0.0,NULL
1390734112.9549971,NULL,NULL,NULL,0.0,NULL,NULL,NULL,2.1775386645354335,NULL
1390734113.987601,NULL,NULL,0.0,0.0,NULL,NULL,NULL,0.0,NULL
1390734115.083555,NULL,NULL,0.0,0.0,NULL,NULL,NULL,0.0,NULL
1390734116.1538579,NULL,NULL,0.0,0.0,NULL,NULL,NULL,0.0,NULL
1390734117.1611869,NULL,NULL,0.0,0.0,NULL,NULL,NULL,0.0,NULL
1390734117.5871119,NULL,NULL,0.0,0.0,NULL,NULL,0.0,0.0,NULL
1390734119.186543,NULL,NULL,0.0,NULL,NULL,NULL,0.0,0.0,NULL
1390734120.2220931,NULL,NULL,0.0,NULL,NULL,NULL,0.0,0.0,NULL
1390734121.2355881,NULL,NULL,0.0,NULL,NULL,NULL,0.0,0.0,NULL
1390734122.3262999,NULL,NULL,0.0,NULL,NULL,NULL,0.0,0.0,NULL
1390734123.3584609,NULL,NULL,0.0,NULL,NULL,NULL,0.0,0.0,NULL
1390734124.3902371,NULL,NULL,0.0,NULL,NULL,NULL,0.0,0.0,NULL
1390734125.443723,NULL,NULL,0.0,NULL,NULL,NULL,0.0,0.0,NULL
1390734126.227349,NULL,NULL,0.0,0.0,NULL,NULL,0.0,0.0,NULL
1390734126.936058,NULL,NULL,0.0,0.0,NULL,NULL,0.0,0.0,NULL
1390734127.692595,NULL,NULL,0.0,0.0,NULL,NULL,0.0,0.0,NULL
1390734128.758286,NULL,NULL,0.0,0.0,NULL,NULL,0.0,0.0,NULL
1390734129.747582,NULL,NULL,0.0,0.0,NULL,NULL,0.0,0.0,NULL
1390734131.479018,NULL,NULL,NULL,0.0,NULL,NULL,0.0,0.0,NULL
1390734132.4807119,NULL,NULL,NULL,0.0,NULL,NULL,0.0,0.0,NULL
1390734133.5204101,NULL,NULL,NULL,0.0,NULL,NULL,0.0,0.0,NULL
1390734134.5981741,NULL,NULL,NULL,0.0,NULL,NULL,0.0,0.0,NULL
1390734135.631104,NULL,NULL,NULL,0.0,NULL,NULL,0.0,0.0,NULL
1390734136.7041371,NULL,NULL,NULL,0.0,NULL,NULL,0.0,0.0,NULL
1390734137.755569,NULL,NULL,NULL,0.0,NULL,NULL,0.0,0.0,NULL
1390734137.9658201,NULL,NULL,0.0,0.0,NULL,NULL,0.0,0.0,NULL
1390734138.976759,NULL,NULL,0.0,0.0,NULL,NULL,0.0,0.0,NULL
1390734140.7996349,NULL,NULL,0.0,0.0,NULL,NULL,NULL,0.0,NULL
1390734141.8696229,NULL,NULL,0.0,0.0,NULL,NULL,NULL,0.0,NULL
1390734142.8825901,NULL,NULL,0.0,0.0,NULL,NULL,NULL,0.0,NULL
1390734143.889832,NULL,NULL,0.0,0.0,NULL,NULL,NULL,0.0,NULL
1390734144.9329879,NULL,NULL,0.0,0.0,NULL,NULL,NULL,0.0,NULL
1390734146.0957479,NULL,NULL,0.0,0.0,NULL,NULL,NULL,0.0,NULL
1390734147.2352459,NULL,NULL,0.0,0.0,NULL,NULL,NULL,0.0,NULL
1390734148.2390659,NULL,NULL,0.0,NULL,NULL,NULL,0.0,0.0,NULL
1390734149.2816191,NULL,NULL,0.0,NULL,NULL,NULL,0.0,0.0,NULL
1390734172.7761681,NULL,NULL,0.0,NULL,NULL,NULL,NULL,0.0,NULL
timestamp,000D6F00029C2AEB,000D6F0003561F98,000D6F0003562DF4,000D6F000353AE48,000D6F00029C2934,000D6F0003562CA8,000D6F0003562D88,000D6F0003562C9D,000D6F00029C1C2B
1390734173.798569,NULL,NULL,0.0,NULL,NULL,NULL,NULL,0.0,NULL
1390734174.842509,NULL,NULL,0.0,0.0,NULL,NULL,NULL,0.0,NULL
1390734175.916364,NULL,NULL,0.0,0.0,NULL,NULL,NULL,0.0,NULL
1390734176.6240981,NULL,NULL,0.0,0.0,NULL,NULL,0.0,0.0,NULL
1390734177.2221889,NULL,NULL,0.0,0.0,NULL,NULL,0.0,0.0,NULL
1390734178.2666509,NULL,NULL,0.0,0.0,NULL,NULL,0.0,0.0,NULL
1390734179.939985,NULL,NULL,0.0,0.0,NULL,NULL,0.0,0.0,NULL
1390734181.042109,NULL,NULL,NULL,0.0,NULL,NULL,0.0,0.0,NULL
1390734182.0630441,NULL,NULL,NULL,0.0,NULL,NULL,0.0,0.0,NULL
1390734183.1057501,NULL,NULL,NULL,0.0,NULL,NULL,0.0,0.0,NULL
1390734184.1214731,NULL,NULL,NULL,0.0,NULL,NULL,0.0,0.0,0.0
1390734185.151274,NULL,NULL,NULL,0.0,NULL,NULL,0.0,0.0,0.0
1390734186.1625531,NULL,NULL,NULL,0.0,NULL,NULL,0.0,0.0,0.0
1390734187.1741099,NULL,NULL,NULL,0.0,NULL,NULL,0.0,0.0,0.0
1390734187.7791059,NULL,NULL,0.0,0.0,NULL,NULL,0.0,0.0,0.0
1390734189.209723,NULL,NULL,0.0,NULL,NULL,NULL,0.0,0.0,0.0
1390734190.2356589,NULL,NULL,0.0,NULL,NULL,NULL,0.0,0.0,0.0
1390734191.3247271,NULL,NULL,0.0,NULL,NULL,NULL,0.0,0.0,0.0
1390734192.3716609,NULL,NULL,0.0,NULL,NULL,NULL,0.0,0.0,0.0
1390734193.392276,NULL,NULL,0.0,NULL,NULL,NULL,0.0,0.0,0.0
1390734194.458456,NULL,NULL,0.0,NULL,NULL,NULL,0.0,0.0,0.0
1390734195.533273,NULL,NULL,0.0,NULL,NULL,NULL,0.0,0.0,0.0
1390734196.1453381,NULL,NULL,0.0,0.0,NULL,NULL,0.0,0.0,0.0
1390734196.9314561,NULL,NULL,0.0,0.0,NULL,NULL,0.0,0.0,0.0
1390734197.9530449,NULL,NULL,0.0,0.0,NULL,NULL,0.0,0.0,0.0
1390734198.9013629,NULL,NULL,0.0,0.0,NULL,NULL,0.0,0.0,0.0
1390734200.0530341,NULL,NULL,0.0,0.0,NULL,NULL,0.0,0.0,0.0
1390734200.9624939,NULL,NULL,0.0,0.0,NULL,NULL,0.0,0.0,0.0
1390734201.9077711,NULL,NULL,0.0,0.0,NULL,NULL,0.0,0.0,0.0
1390734202.9094429,NULL,NULL,0.0,0.0,NULL,NULL,0.0,0.0,0.0
1390734203.8821459,NULL,NULL,0.0,0.0,NULL,NULL,0.0,0.0,0.0
1390734205.57464,NULL,NULL,0.0,0.0,NULL,NULL,NULL,0.0,0.0
1390734206.670084,NULL,NULL,0.0,0.0,NULL,NULL,NULL,0.0,0.0
1390734207.773428,NULL,NULL,0.0,NULL,NULL,NULL,NULL,0.0,0.0
1390734208.8096249,NULL,NULL,0.0,NULL,NULL,NULL,NULL,0.0,0.0
1390734209.9301889,NULL,NULL,0.0,NULL,NULL,NULL,NULL,0.0,0.0
1390734210.9321959,NULL,NULL,0.0,NULL,NULL,NULL,NULL,0.0,0.0
1390734211.979183,NULL,NULL,0.0,NULL,NULL,NULL,NULL,0.0,0.0
1390734213.085465,NULL,NULL,0.0,NULL,NULL,NULL,0.0,0.0,0.0
1390734214.0883801,NULL,NULL,0.0,NULL,117.27076102923293,NULL,0.0,0.0,0.0
1390734214.574384,NULL,NULL,0.0,0.0,117.27076102923293,NULL,0.0,0.0,0.0
1390734215.630481,NULL,NULL,0.0,0.0,117.27076102923293,NULL,0.0,0.0,0.0
1390734216.695791,NULL,NULL,0.0,0.0,117.27076102923293,NULL,0.0,0.0,0.0
1390734217.5940759,NULL,NULL,0.0,0.0,117.27076102923293,NULL,0.0,0.0,0.0
1390734218.641387,NULL,NULL,0.0,0.0,117.27076102923293,NULL,0.0,0.0,0.0
1390734219.562737,NULL,NULL,0.0,0.0,117.27076102923293,NULL,0.0,0.0,0.0
1390734221.104738,NULL,NULL,0.0,0.0,117.27076102923293,NULL,0.0,0.0,NULL
1390734222.271888,NULL,NULL,NULL,0.0,117.27076102923293,NULL,0.0,0.0,NULL
1390734223.316093,NULL,NULL,NULL,0.0,117.27076102923293,NULL,0.0,0.0,NULL
timestamp,000D6F00029C2AEB,000D6F0003561F98,000D6F0003562DF4,000D6F000353AE48,000D6F00029C2934,000D6F0003562CA8,000D6F0003562D88,000D6F0003562C9D,000D6F00029C1C2B
1390734224.3899059,NULL,NULL,NULL,0.0,117.27076102923293,NULL,0.0,0.0,NULL
1390734225.415633,NULL,NULL,NULL,NULL,119.40142553590769,NULL,0.0,0.0,NULL
1390734226.5788319,NULL,NULL,NULL,NULL,115.14008867275567,NULL,0.0,0.0,NULL
1390734227.7200091,NULL,NULL,NULL,NULL,117.27076102923293,NULL,0.0,0.0,0.0
1390734228.7768049,NULL,NULL,0.0,NULL,117.27076102923293,0.0,0.0,0.0,0.0
1390734229.808248,NULL,NULL,0.0,NULL,117.27076102923293,0.0,0.0,0.0,0.0
1390734230.831779,NULL,NULL,0.0,NULL,117.27076102923293,0.0,0.0,0.0,0.0
1390734231.8605809,NULL,NULL,0.0,NULL,117.27076102923293,0.0,0.0,0.0,0.0
1390734232.9072549,NULL,NULL,0.0,0.0,117.27076102923293,0.0,NULL,0.0,0.0
1390734233.9309759,NULL,NULL,0.0,0.0,117.27076102923293,0.0,NULL,0.0,0.0
1390734234.992285,NULL,NULL,0.0,0.0,119.40142553590769,0.0,NULL,0.0,0.0
1390734236.066098,NULL,NULL,0.0,0.0,117.27076102923293,0.0,NULL,0.0,0.0
1390734237.1142449,NULL,NULL,0.0,0.0,117.27076102923293,0.0,NULL,0.0,0.0
1390734238.18945,NULL,NULL,0.0,0.0,117.27076102923293,0.0,NULL,0.0,0.0
1390734239.208286,NULL,NULL,0.0,0.0,117.27076102923293,0.0,NULL,0.0,0.0
1390734239.8408761,NULL,NULL,0.0,0.0,117.27076102923293,0.0,0.0,0.0,0.0
1390734240.854579,NULL,NULL,0.0,0.0,117.27076102923293,0.0,0.0,0.0,0.0
1390734241.775007,NULL,NULL,0.0,0.0,117.27076102923293,0.0,0.0,0.0,0.0
1390734242.766721,NULL,NULL,0.0,0.0,117.27076102923293,0.0,0.0,0.0,0.0
1390734244.296941,NULL,NULL,0.0,NULL,117.27076102923293,0.0,0.0,0.0,0.0
1390734245.319459,NULL,NULL,0.0,NULL,117.27076102923293,0.0,0.0,0.0,0.0
1390734246.353256,NULL,NULL,0.0,NULL,117.27076102923293,0.0,0.0,0.0,0.0
1390734247.3864181,NULL,NULL,0.0,NULL,117.27076102923293,0.0,0.0,0.0,0.0
1390734248.4521589,NULL,NULL,0.0,NULL,117.27076102923293,0.0,0.0,0.0,0.0
1390734249.467042,NULL,NULL,0.0,NULL,117.27076102923293,0.0,0.0,0.0,0.0
1390734250.5136199,NULL,NULL,0.0,NULL,117.27076102923293,0.0,0.0,2.1775386645354335,0.0
1390734251.2698641,NULL,NULL,0.0,0.0,117.27076102923293,0.0,0.0,0.0,0.0
1390734252.447454,NULL,NULL,0.0,0.0,117.27076102923293,0.0,0.0,0.0,0.0
1390734253.0927811,NULL,NULL,0.0,0.0,117.27076102923293,0.0,0.0,0.0,0.0
1390734254.029232,NULL,NULL,0.0,0.0,117.27076102923293,0.0,0.0,0.0,0.0
1390734255.1034579,NULL,NULL,0.0,0.0,119.40142553590769,0.0,0.0,0.0,0.0
1390734256.603442,NULL,NULL,0.0,0.0,117.27076102923293,NULL,0.0,0.0,0.0
1390734257.6474321,NULL,NULL,0.0,0.0,117.27076102923293,NULL,0.0,0.0,0.0
1390734258.761225,NULL,NULL,0.0,0.0,117.27076102923293,NULL,0.0,0.0,0.0
1390734259.7657101,NULL,NULL,0.0,0.0,117.27076102923293,NULL,0.0,0.0,0.0
1390734260.7797151,NULL,NULL,0.0,NULL,117.27076102923293,NULL,0.0,0.0,0.0
1390734261.965888,NULL,NULL,0.0,NULL,117.27076102923293,NULL,0.0,0.0,0.0
1390734263.144254,NULL,NULL,0.0,NULL,117.27076102923293,NULL,NULL,0.0,0.0
1390734264.310849,NULL,NULL,0.0,NULL,117.27076102923293,0.0,NULL,0.0,0.0
1390734265.3512149,NULL,NULL,0.0,NULL,117.27076102923293,0.0,NULL,0.0,0.0
1390734266.5669069,NULL,NULL,0.0,NULL,117.27076102923293,0.0,NULL,0.0,0.0
1390734267.573842,NULL,NULL,0.0,0.0,117.27076102923293,0.0,NULL,0.0,NULL
1390734268.686548,NULL,NULL,0.0,0.0,117.27076102923293,0.0,NULL,0.0,NULL
1390734269.7875011,NULL,NULL,0.0,0.0,117.27076102923293,0.0,NULL,0.0,NULL
1390734270.853894,NULL,NULL,0.0,0.0,117.27076102923293,0.0,0.0,0.0,NULL
1390734271.91295,NULL,NULL,0.0,0.0,117.27076102923293,0.0,0.0,0.0,NULL
1390734272.9977889,NULL,NULL,0.0,0.0,117.27076102923293,0.0,0.0,0.0,NULL
1390734274.0249479,NULL,NULL,0.0,0.0,117.27076102923293,0.0,0.0,0.0,NULL
timestamp,000D6F00029C2AEB,000D6F0003561F98,000D6F0003562DF4,000D6F000353AE48,000D6F00029C2934,000D6F0003562CA8,000D6F0003562D88,000D6F0003562C9D,000D6F00029C1C2B
1390734274.6955831,NULL,NULL,0.0,0.0,117.27076102923293,0.0,0.0,0.0,0.0
1390734275.582303,NULL,NULL,0.0,0.0,117.27076102923293,0.0,0.0,0.0,0.0
1390734276.6077011,NULL,NULL,0.0,0.0,117.27076102923293,0.0,0.0,0.0,0.0
1390734277.552629,NULL,NULL,0.0,0.0,117.27076102923293,0.0,0.0,0.0,0.0
1390734278.8959119,NULL,NULL,0.0,0.0,117.27076102923293,0.0,0.0,0.0,0.0
1390734279.5981719,NULL,NULL,0.0,0.0,117.27076102923293,0.0,0.0,0.0,0.0
1390734281.067688,NULL,NULL,0.0,NULL,117.27076102923293,0.0,0.0,0.0,0.0
1390734282.1047561,NULL,NULL,0.0,NULL,117.27076102923293,0.0,0.0,0.0,0.0
1390734283.1403551,NULL,NULL,0.0,NULL,117.27076102923293,0.0,0.0,0.0,0.0
1390734284.1504059,NULL,NULL,0.0,NULL,117.27076102923293,0.0,0.0,0.0,0.0
1390734285.172246,NULL,NULL,0.0,NULL,117.27076102923293,0.0,0.0,0.0,0.0
1390734286.2014461,NULL,NULL,0.0,NULL,117.27076102923293,0.0,0.0,0.0,0.0
1390734287.2804899,NULL,NULL,0.0,NULL,117.27076102923293,0.0,0.0,0.0,0.0
1390734288.147481,NULL,NULL,0.0,0.0,117.27076102923293,0.0,0.0,0.0,0.0
1390734288.9676721,NULL,NULL,0.0,0.0,117.27076102923293,0.0,0.0,0.0,0.0
1390734290.3096471,NULL,NULL,0.0,0.0,117.27076102923293,0.0,NULL,0.0,0.0
1390734291.36375,NULL,NULL,0.0,0.0,117.27076102923293,0.0,NULL,0.0,0.0
1390734292.4382939,NULL,NULL,0.0,0.0,115.14008867275567,0.0,NULL,0.0,0.0
1390734293.5619199,NULL,NULL,0.0,0.0,117.27076102923293,0.0,NULL,0.0,0.0
1390734294.715852,NULL,NULL,0.0,0.0,117.27076102923293,0.0,NULL,0.0,0.0
1390734295.8907721,NULL,NULL,NULL,0.0,117.27076102923293,0.0,NULL,0.0,0.0
1390734296.971586,NULL,NULL,NULL,0.0,117.27076102923293,0.0,NULL,0.0,0.0
1390734298.050633,NULL,NULL,NULL,0.0,117.27076102923293,0.0,0.0,0.0,0.0
1390734299.154403,NULL,NULL,NULL,0.0,119.40142553590769,0.0,0.0,0.0,0.0
1390734300.3054459,NULL,NULL,NULL,NULL,117.27076102923293,0.0,0.0,0.0,0.0
1390734301.3293109,NULL,NULL,NULL,NULL,117.27076102923293,0.0,0.0,0.0,0.0
1390734302.347353,NULL,NULL,NULL,NULL,117.27076102923293,0.0,0.0,0.0,0.0
1390734303.4584751,NULL,NULL,0.0,NULL,117.27076102923293,0.0,0.0,0.0,NULL
1390734304.6650851,NULL,NULL,0.0,NULL,117.27076102923293,0.0,0.0,0.0,NULL
1390734305.786567,NULL,NULL,0.0,NULL,117.27076102923293,0.0,0.0,0.0,NULL
1390734306.8830481,NULL,NULL,0.0,NULL,117.27076102923293,NULL,0.0,0.0,NULL
1390734308.0012939,NULL,NULL,0.0,0.0,117.27076102923293,NULL,0.0,0.0,NULL
1390734309.0427711,NULL,NULL,0.0,0.0,117.27076102923293,NULL,0.0,0.0,NULL
1390734310.2022491,NULL,NULL,0.0,0.0,117.27076102923293,NULL,0.0,0.0,NULL
1390734311.2535269,NULL,NULL,0.0,0.0,117.27076102923293,NULL,0.0,0.0,0.0
1390734312.2942059,NULL,NULL,0.0,0.0,117.27076102923293,NULL,0.0,0.0,0.0
1390734313.406306,NULL,NULL,0.0,0.0,117.27076102923293,NULL,0.0,0.0,0.0
1390734314.0874529,NULL,NULL,0.0,0.0,117.27076102923293,0.0,0.0,0.0,0.0
1390734315.190537,NULL,NULL,0.0,0.0,117.27076102923293,0.0,0.0,0.0,0.0
1390734316.214987,NULL,NULL,0.0,0.0,117.27076102923293,0.0,0.0,0.0,0.0
1390734317.4689469,NULL,NULL,0.0,0.0,117.27076102923293,0.0,NULL,0.0,0.0
1390734318.552278,NULL,NULL,0.0,0.0,117.27076102923293,0.0,NULL,0.0,0.0
1390734319.5906379,NULL,NULL,0.0,0.0,117.27076102923293,0.0,NULL,0.0,0.0
1390734320.7561419,NULL,NULL,0.0,NULL,117.27076102923293,0.0,NULL,0.0,0.0
1390734321.8585579,NULL,NULL,0.0,NULL,117.27076102923293,0.0,NULL,0.0,0.0
1390734322.939229,NULL,NULL,0.0,NULL,117.27076102923293,0.0,NULL,0.0,0.0
1390734323.9768751,NULL,NULL,0.0,NULL,117.27076102923293,0.0,NULL,0.0,0.0
1390734325.0009711,NULL,NULL,0.0,NULL,117.27076102923293,0.0,0.0,0.0,0.0
timestamp,000D6F00029C2AEB,000D6F0003561F98,000D6F0003562DF4,000D6F000353AE48,000D6F00029C2934,000D6F0003562CA8,000D6F0003562D88,000D6F0003562C9D,000D6F00029C1C2B
1390734326.052109,NULL,NULL,0.0,NULL,117.27076102923293,0.0,0.0,0.0,0.0
1390734327.0626559,NULL,NULL,0.0,NULL,117.27076102923293,0.0,0.0,0.0,0.0
1390734327.688853,NULL,NULL,0.0,0.0,117.27076102923293,0.0,0.0,0.0,0.0
1390734328.6160991,NULL,NULL,0.0,0.0,117.27076102923293,0.0,0.0,0.0,0.0
1390734329.6719601,NULL,NULL,0.0,0.0,117.27076102923293,0.0,0.0,0.0,0.0
1390734330.625118,NULL,NULL,0.0,0.0,117.27076102923293,0.0,0.0,0.0,0.0
1390734331.671525,NULL,NULL,0.0,0.0,117.27076102923293,0.0,0.0,0.0,0.0
1390734332.656306,NULL,NULL,0.0,0.0,117.27076102923293,0.0,0.0,0.0,0.0
1390734333.6467481,NULL,NULL,0.0,0.0,117.27076102923293,0.0,0.0,0.0,0.0
1390734334.850306,NULL,NULL,0.0,0.0,115.14008867275567,0.0,0.0,0.0,0.0
1390734336.1047721,NULL,NULL,0.0,0.0,117.27076102923293,0.0,0.0,0.0,NULL
1390734337.14186,NULL,NULL,0.0,0.0,117.27076102923293,0.0,0.0,0.0,NULL
1390734338.2176051,NULL,NULL,0.0,NULL,117.27076102923293,0.0,0.0,0.0,NULL
1390734339.280081,NULL,NULL,0.0,NULL,117.27076102923293,0.0,0.0,0.0,NULL
1390734340.3797481,NULL,NULL,NULL,NULL,117.27076102923293,0.0,0.0,0.0,NULL
1390734341.5212131,NULL,NULL,NULL,NULL,117.27076102923293,0.0,0.0,0.0,NULL
1390734365.3016739,NULL,NULL,0.0,NULL,117.27076102923293,0.0,0.0,0.0,0.0
1390734366.1868179,NULL,NULL,0.0,0.0,117.27076102923293,0.0,0.0,0.0,0.0
1390734366.8862009,NULL,NULL,0.0,0.0,117.27076102923293,0.0,0.0,0.0,0.0
1390734367.8692679,NULL,NULL,0.0,0.0,117.27076102923293,0.0,0.0,0.0,0.0
1390734369.0606511,NULL,NULL,0.0,0.0,117.27076102923293,0.0,0.0,0.0,0.0
1390734369.85274,NULL,NULL,0.0,0.0,117.27076102923293,0.0,0.0,0.0,0.0
1390734370.886713,NULL,NULL,0.0,0.0,117.27076102923293,0.0,0.0,0.0,0.0
1390734372.38322,NULL,NULL,0.0,0.0,117.27076102923293,0.0,NULL,0.0,0.0
1390734373.405786,NULL,NULL,0.0,0.0,117.27076102923293,0.0,NULL,0.0,NULL
1390734374.4371991,NULL,NULL,0.0,0.0,115.14008867275567,0.0,NULL,0.0,NULL
1390734375.653461,NULL,NULL,0.0,0.0,117.27076102923293,0.0,NULL,0.0,NULL
