timestamp,000D6F00029C2AEB,000D6F0003561F98,000D6F0003562DF4,000D6F000353AE48,000D6F00029C2934,000D6F0003562CA8,000D6F0003562D88,000D6F0003562C9D,000D6F00029C1C2B
1395615656.25846,40.806111990685132,0.0,NULL,0.0,NULL,0.0,2.1739123245227669,0.0,NULL
1395615657.3730471,42.946492542782948,0.0,0.0,NULL,NULL,0.0,4.2817337939574411,0.0,NULL
1395615658.4948039,40.806111990685132,0.0,0.0,NULL,NULL,0.0,2.1739123245227669,0.0,NULL
1395615659.5083859,40.806111990685132,0.0,0.0,NULL,NULL,0.0,2.1739123245227669,0.0,NULL
1395615660.522567,42.946492542782948,0.0,0.0,NULL,NULL,0.0,2.1739123245227669,0.0,0.0
1395615661.5287681,40.806111990685132,0.0,0.0,NULL,NULL,0.0,4.2817337939574411,0.0,0.0
1395615662.5348289,42.946492542782948,0.0,0.0,NULL,0.0,0.0,2.1739123245227669,0.0,0.0
1395615663.5485849,40.806111990685132,0.0,0.0,NULL,0.0,0.0,2.1739123245227669,0.0,0.0
1395615664.618856,40.806111990685132,0.0,0.0,0.0,0.0,NULL,4.2817337939574411,0.0,0.0
1395615665.6512489,42.946492542782948,0.0,0.0,0.0,0.0,NULL,2.1739123245227669,0.0,0.0
1395615666.7112701,40.806111990685132,0.0,0.0,0.0,0.0,NULL,2.1739123245227669,0.0,0.0
1395615667.753772,42.946492542782948,0.0,0.0,0.0,0.0,NULL,2.1739123245227669,0.0,0.0
1395615668.7739561,40.806111990685132,0.0,0.0,0.0,0.0,NULL,2.1739123245227669,0.0,0.0
1395615669.8862979,40.806111990685132,0.0,0.0,0.0,0.0,NULL,4.2817337939574411,0.0,NULL
1395615671.0380371,40.806111990685132,NULL,0.0,0.0,0.0,NULL,2.1739123245227669,0.0,NULL
1395615672.0951021,42.946492542782948,NULL,0.0,0.0,0.0,0.0,2.1739123245227669,0.0,NULL
1395615673.1618309,40.806111990685132,NULL,NULL,0.0,0.0,0.0,2.1739123245227669,0.0,NULL
1395615674.519676,40.806111990685132,NULL,NULL,0.0,NULL,0.0,4.2817337939574411,0.0,NULL
1395615675.5571339,42.946492542782948,NULL,NULL,0.0,NULL,0.0,2.1739123245227669,0.0,NULL
1395615676.8295579,40.806111990685132,NULL,NULL,0.0,NULL,0.0,2.1739123245227669,0.0,NULL
1395615677.87356,40.806111990685132,0.0,NULL,0.0,NULL,0.0,2.1739123245227669,0.0,0.0
1395615679.005491,42.946492542782948,0.0,NULL,NULL,NULL,0.0,4.2817337939574411,0.0,0.0
1395615680.1403561,40.806111990685132,0.0,NULL,NULL,NULL,0.0,2.1739123245227669,0.0,0.0
1395615681.176017,40.806111990685132,0.0,0.0,NULL,0.0,0.0,2.1739123245227669,0.0,0.0
1395615682.304199,42.946492542782948,0.0,0.0,NULL,0.0,NULL,2.1739123245227669,0.0,0.0
1395615683.3448219,42.946492542782948,0.0,0.0,NULL,0.0,NULL,4.2817337939574411,0.0,0.0
1395615684.4404631,40.806111990685132,0.0,0.0,NULL,0.0,NULL,2.1739123245227669,0.0,0.0
1395615685.469491,42.946492542782948,0.0,0.0,0.0,0.0,NULL,2.1739123245227669,0.0,0.0
1395615687.717906,40.806111990685132,0.0,0.0,0.0,0.0,NULL,2.1739123245227669,0.0,NULL
1395615688.80917,42.946492542782948,0.0,0.0,0.0,0.0,NULL,2.1739123245227669,0.0,NULL
1395615689.8465531,40.806111990685132,0.0,0.0,0.0,0.0,0.0,2.1739123245227669,0.0,NULL
1395615690.8622429,40.806111990685132,0.0,0.0,0.0,NULL,0.0,4.2817337939574411,0.0,NULL
1395615691.9858279,42.946492542782948,0.0,0.0,0.0,NULL,0.0,2.1739123245227669,0.0,NULL
1395615693.0585439,40.806111990685132,0.0,0.0,0.0,NULL,0.0,2.1739123245227669,0.0,NULL
1395615694.0904479,40.806111990685132,0.0,0.0,0.0,NULL,0.0,2.1739123245227669,0.0,NULL
1395615695.1588891,42.946492542782948,0.0,0.0,0.0,NULL,0.0,2.1739123245227669,0.0,0.0
1395615696.168258,40.806111990685132,0.0,0.0,0.0,NULL,0.0,4.2817337939574411,0.0,0.0
1395615697.2214761,40.806111990685132,0.0,0.0,0.0,NULL,0.0,2.1739123245227669,0.0,0.0
1395615698.3030291,40.806111990685132,0.0,NULL,NULL,0.0,0.0,2.1739123245227669,0.0,0.0
1395615699.361553,40.806111990685132,0.0,NULL,NULL,0.0,0.0,2.1739123245227669,0.0,0.0
1395615700.4078751,40.806111990685132,0.0,NULL,NULL,0.0,0.0,4.2817337939574411,0.0,0.0
1395615701.4608719,42.946492542782948,0.0,NULL,NULL,0.0,0.0,2.1739123245227669,0.0,NULL
1395615702.5505841,40.806111990685132,0.0,NULL,NULL,0.0,NULL,2.1739123245227669,0.0,NULL
1395615703.821691,40.806111990685132,0.0,NULL,NULL,0.0,NULL,2.1739123245227669,0.0,NULL
1395615705.0119989,42.946492542782948,0.0,NULL,NULL,0.0,NULL,4.2817337939574411,0.0,NULL
1395615706.100405,40.806111990685132,0.0,0.0,0.0,0.0,NULL,2.1739123245227669,0.0,NULL
1395615707.383369,42.946492542782948,0.0,0.0,0.0,NULL,NULL,2.1739123245227669,0.0,NULL
1395615708.590961,40.806111990685132,0.0,0.0,0.0,NULL,NULL,2.1739123245227669,0.0,NULL
1395615709.609859,42.946492542782948,0.0,0.0,0.0,NULL,0.0,2.1739123245227669,0.0,0.0
1395615710.6151431,40.806111990685132,0.0,0.0,0.0,NULL,0.0,2.1739123245227669,0.0,0.0
1395615711.721725,40.806111990685132,0.0,0.0,0.0,NULL,0.0,2.1739123245227669,0.0,0.0
1395615712.7432411,40.806111990685132,0.0,0.0,0.0,NULL,0.0,4.2817337939574411,0.0,0.0
1395615713.8037181,42.946492542782948,0.0,0.0,0.0,NULL,0.0,2.1739123245227669,0.0,0.0
1395615714.496608,40.806111990685132,0.0,0.0,0.0,0.0,0.0,2.1739123245227669,0.0,0.0
1395615715.4629371,40.806111990685132,0.0,0.0,0.0,0.0,0.0,2.1739123245227669,0.0,0.0
1395615716.466713,42.946492542782948,0.0,0.0,0.0,0.0,0.0,4.2817337939574411,0.0,0.0
1395615717.807708,40.806111990685132,0.0,0.0,0.0,0.0,0.0,2.1739123245227669,0.0,NULL
1395615718.901185,40.806111990685132,0.0,0.0,NULL,0.0,0.0,2.1739123245227669,0.0,NULL
1395615719.9977019,40.806111990685132,0.0,0.0,NULL,0.0,0.0,2.1739123245227669,0.0,NULL
1395615721.0666411,40.806111990685132,0.0,0.0,NULL,0.0,NULL,2.1739123245227669,0.0,NULL
1395615722.0817909,42.946492542782948,0.0,0.0,NULL,NULL,NULL,4.2817337939574411,0.0,NULL
1395615723.3902161,40.806111990685132,0.0,0.0,NULL,NULL,NULL,2.1739123245227669,0.0,NULL
1395615724.4618311,40.806111990685132,0.0,0.0,NULL,NULL,NULL,2.1739123245227669,0.0,NULL
1395615725.4711211,42.946492542782948,0.0,0.0,NULL,NULL,NULL,2.1739123245227669,0.0,0.0
1395615726.539993,40.806111990685132,0.0,0.0,0.0,NULL,NULL,4.2817337939574411,0.0,0.0
1395615727.626651,40.806111990685132,0.0,0.0,0.0,NULL,NULL,2.1739123245227669,0.0,0.0
1395615728.761426,42.946492542782948,0.0,NULL,0.0,NULL,0.0,2.1739123245227669,0.0,0.0
1395615729.7891941,40.806111990685132,0.0,NULL,0.0,0.0,0.0,4.2817337939574411,0.0,0.0
1395615730.8413911,40.806111990685132,0.0,NULL,0.0,0.0,0.0,2.1739123245227669,0.0,0.0
1395615731.895113,42.946492542782948,0.0,NULL,0.0,0.0,0.0,2.1739123245227669,0.0,0.0
1395615732.939312,40.806111990685132,0.0,NULL,0.0,0.0,0.0,2.1739123245227669,0.0,0.0
1395615734.0088811,40.806111990685132,0.0,NULL,0.0,0.0,0.0,4.2817337939574411,0.0,NULL
1395615735.1236529,40.806111990685132,NULL,0.0,0.0,0.0,0.0,2.1739123245227669,0.0,NULL
1395615736.138829,42.946492542782948,NULL,0.0,0.0,0.0,0.0,2.1739123245227669,0.0,NULL
1395615737.199415,40.806111990685132,NULL,0.0,0.0,0.0,0.0,2.1739123245227669,0.0,NULL
1395615738.3628881,40.806111990685132,NULL,0.0,0.0,NULL,0.0,2.1739123245227669,0.0,NULL
1395615739.4829559,40.806111990685132,NULL,0.0,0.0,NULL,0.0,4.2817337939574411,0.0,NULL
1395615740.5438521,40.806111990685132,NULL,0.0,NULL,NULL,0.0,2.1739123245227669,0.0,NULL
1395615741.609206,42.946492542782948,0.0,0.0,NULL,NULL,0.0,2.1739123245227669,0.0,0.0
1395615742.6305921,40.806111990685132,0.0,0.0,NULL,NULL,0.0,4.2817337939574411,0.0,0.0
1395615743.8610439,42.946492542782948,0.0,0.0,NULL,NULL,NULL,2.1739123245227669,0.0,0.0
1395615745.0544591,40.806111990685132,0.0,0.0,NULL,NULL,NULL,2.1739123245227669,0.0,0.0
1395615746.1565289,42.946492542782948,0.0,0.0,NULL,0.0,NULL,2.1739123245227669,0.0,0.0
1395615747.2802639,40.806111990685132,0.0,0.0,NULL,0.0,NULL,4.2817337939574411,0.0,0.0
1395615748.311065,40.806111990685132,0.0,0.0,0.0,0.0,NULL,2.1739123245227669,2.1775386645354335,0.0
1395615749.3560619,40.806111990685132,0.0,0.0,0.0,0.0,NULL,2.1739123245227669,0.0,0.0
1395615750.1891241,40.806111990685132,0.0,0.0,0.0,0.0,0.0,2.1739123245227669,0.0,0.0
1395615751.1096859,42.946492542782948,0.0,0.0,0.0,0.0,0.0,4.2817337939574411,0.0,0.0
1395615752.395864,40.806111990685132,0.0,0.0,0.0,0.0,0.0,2.1739123245227669,0.0,NULL
1395615753.440361,40.806111990685132,0.0,0.0,0.0,0.0,0.0,2.1739123245227669,0.0,NULL
1395615754.462038,42.946492542782948,0.0,0.0,0.0,0.0,0.0,2.1739123245227669,0.0,NULL
1395615755.5203719,40.806111990685132,0.0,0.0,0.0,0.0,0.0,2.1739123245227669,0.0,NULL
1395615756.566946,40.806111990685132,0.0,0.0,0.0,0.0,0.0,2.1739123245227669,0.0,NULL
1395615757.609426,42.946492542782948,0.0,0.0,0.0,0.0,0.0,2.1739123245227669,0.0,NULL
1395615758.765223,40.806111990685132,0.0,0.0,0.0,NULL,0.0,2.1739123245227669,0.0,NULL
1395615759.9249139,40.806111990685132,0.0,NULL,0.0,NULL,0.0,4.2817337939574411,0.0,0.0
1395615761.0611911,42.946492542782948,0.0,NULL,0.0,NULL,0.0,2.1739123245227669,0.0,0.0
1395615762.1107371,40.806111990685132,0.0,NULL,0.0,NULL,0.0,2.1739123245227669,0.0,0.0
1395615763.2903261,40.806111990685132,0.0,NULL,NULL,NULL,0.0,2.1739123245227669,0.0,0.0
1395615764.417002,40.806111990685132,0.0,NULL,NULL,NULL,0.0,4.2817337939574411,0.0,0.0
1395615765.5228491,42.946492542782948,0.0,NULL,NULL,0.0,0.0,2.1739123245227669,0.0,0.0
1395615766.642313,40.806111990685132,0.0,0.0,NULL,0.0,NULL,2.1739123245227669,0.0,0.0
1395615767.7655671,42.946492542782948,0.0,0.0,NULL,0.0,NULL,4.2817337939574411,0.0,0.0
1395615768.8828039,40.806111990685132,0.0,0.0,NULL,0.0,NULL,2.1739123245227669,0.0,0.0
1395615769.950455,40.806111990685132,0.0,0.0,0.0,0.0,NULL,2.1739123245227669,0.0,0.0
1395615770.9895411,42.946492542782948,0.0,0.0,0.0,0.0,NULL,2.1739123245227669,0.0,0.0
1395615772.1063731,40.806111990685132,0.0,0.0,0.0,0.0,NULL,4.2817337939574411,0.0,NULL
1395615773.228797,40.806111990685132,0.0,0.0,0.0,0.0,NULL,2.1739123245227669,0.0,NULL
1395615774.236958,42.946492542782948,0.0,0.0,0.0,0.0,0.0,2.1739123245227669,0.0,NULL
1395615775.241004,40.806111990685132,0.0,0.0,0.0,0.0,0.0,2.1739123245227669,0.0,NULL
1395615776.2978771,42.946492542782948,0.0,0.0,0.0,0.0,0.0,2.1739123245227669,0.0,NULL
1395615777.322742,40.806111990685132,0.0,0.0,0.0,NULL,0.0,4.2817337939574411,0.0,NULL
1395615778.325804,40.806111990685132,0.0,0.0,0.0,NULL,0.0,2.1739123245227669,0.0,NULL
1395615779.4269071,42.946492542782948,0.0,0.0,0.0,NULL,0.0,2.1739123245227669,0.0,0.0
1395615780.4415281,40.806111990685132,0.0,0.0,0.0,NULL,0.0,2.1739123245227669,0.0,0.0
1395615781.519351,40.806111990685132,0.0,0.0,0.0,NULL,0.0,4.2817337939574411,0.0,0.0
1395615782.534266,42.946492542782948,0.0,0.0,0.0,NULL,0.0,2.1739123245227669,0.0,0.0
1395615783.5858901,42.946492542782948,0.0,NULL,0.0,NULL,0.0,2.1739123245227669,0.0,0.0
1395615784.632432,40.806111990685132,0.0,NULL,NULL,0.0,0.0,4.2817337939574411,0.0,0.0
1395615785.6760089,40.806111990685132,0.0,NULL,NULL,0.0,0.0,2.1739123245227669,0.0,0.0
1395615786.6845469,42.946492542782948,0.0,NULL,NULL,0.0,0.0,2.1739123245227669,0.0,0.0
1395615787.880445,40.806111990685132,0.0,NULL,NULL,0.0,NULL,2.1739123245227669,0.0,0.0
1395615789.1023619,40.806111990685132,0.0,NULL,NULL,0.0,NULL,2.1739123245227669,0.0,NULL
1395615790.267329,42.946492542782948,0.0,0.0,NULL,0.0,NULL,4.2817337939574411,0.0,NULL
1395615791.3970921,40.806111990685132,0.0,0.0,NULL,0.0,NULL,2.1739123245227669,0.0,NULL
1395615792.41767,40.806111990685132,0.0,0.0,0.0,0.0,NULL,2.1739123245227669,0.0,NULL
1395615793.545718,40.806111990685132,0.0,0.0,0.0,0.0,NULL,2.1739123245227669,0.0,NULL
1395615794.645082,42.946492542782948,NULL,0.0,0.0,0.0,0.0,2.1739123245227669,0.0,NULL
1395615795.691081,40.806111990685132,NULL,0.0,0.0,0.0,0.0,2.1739123245227669,0.0,NULL
1395615796.7220581,40.806111990685132,NULL,0.0,0.0,NULL,0.0,2.1739123245227669,0.0,0.0
1395615797.7581151,40.806111990685132,NULL,0.0,0.0,NULL,0.0,4.2817337939574411,0.0,0.0
1395615798.7910881,42.946492542782948,NULL,0.0,0.0,NULL,0.0,2.1739123245227669,0.0,0.0
1395615799.838943,40.806111990685132,NULL,0.0,0.0,NULL,0.0,2.1739123245227669,0.0,0.0
1395615800.885282,42.946492542782948,NULL,0.0,0.0,NULL,0.0,2.1739123245227669,0.0,0.0
1395615801.9494359,40.806111990685132,0.0,0.0,0.0,NULL,0.0,4.2817337939574411,0.0,0.0
1395615802.993243,42.946492542782948,0.0,0.0,NULL,NULL,0.0,2.1739123245227669,0.0,0.0
1395615804.034894,40.806111990685132,0.0,0.0,NULL,0.0,0.0,2.1739123245227669,0.0,0.0
1395615805.1392851,42.946492542782948,0.0,0.0,NULL,0.0,NULL,2.1739123245227669,0.0,0.0
1395615806.248045,40.806111990685132,0.0,0.0,NULL,0.0,NULL,2.1739123245227669,0.0,0.0
1395615807.4208779,42.946492542782948,0.0,0.0,NULL,0.0,NULL,4.2817337939574411,0.0,NULL
1395615808.5215211,40.806111990685132,0.0,0.0,NULL,0.0,NULL,2.1739123245227669,0.0,NULL
1395615809.663393,40.806111990685132,0.0,NULL,0.0,0.0,NULL,2.1739123245227669,0.0,NULL
1395615810.7627101,42.946492542782948,0.0,NULL,0.0,0.0,NULL,4.2817337939574411,0.0,NULL
1395615811.8976359,40.806111990685132,0.0,NULL,0.0,0.0,NULL,2.1739123245227669,0.0,NULL
1395615812.941083,40.806111990685132,0.0,NULL,0.0,0.0,0.0,2.1739123245227669,0.0,NULL
1395615814.013649,40.806111990685132,0.0,NULL,0.0,0.0,0.0,2.1739123245227669,0.0,0.0
1395615815.040942,42.946492542782948,0.0,NULL,0.0,0.0,0.0,4.2817337939574411,0.0,0.0
1395615816.0937231,40.806111990685132,0.0,NULL,0.0,0.0,0.0,2.1739123245227669,0.0,0.0
1395615817.1998601,40.806111990685132,0.0,0.0,0.0,NULL,0.0,2.1739123245227669,0.0,0.0
1395615818.25896,42.946492542782948,0.0,0.0,0.0,NULL,0.0,2.1739123245227669,0.0,0.0
1395615819.372932,40.806111990685132,0.0,0.0,0.0,NULL,0.0,4.2817337939574411,0.0,0.0
1395615820.3776569,42.946492542782948,0.0,0.0,0.0,NULL,0.0,2.1739123245227669,0.0,0.0
1395615821.383523,40.806111990685132,0.0,0.0,NULL,NULL,0.0,2.1739123245227669,2.1775386645354335,0.0
1395615822.4260001,40.806111990685132,0.0,0.0,NULL,NULL,0.0,2.1739123245227669,0.0,0.0
1395615823.4928,42.946492542782948,0.0,0.0,NULL,NULL,0.0,2.1739123245227669,0.0,0.0
1395615824.5627849,40.806111990685132,0.0,0.0,NULL,0.0,0.0,4.2817337939574411,0.0,NULL
1395615825.617836,42.946492542782948,0.0,0.0,NULL,0.0,NULL,2.1739123245227669,0.0,NULL
1395615826.666842,40.806111990685132,0.0,0.0,NULL,0.0,NULL,2.1739123245227669,0.0,NULL
1395615827.8073139,40.806111990685132,0.0,0.0,NULL,0.0,NULL,4.2817337939574411,0.0,NULL
