timestamp,000D6F00029C2AEB,000D6F0003561F98,000D6F0003562DF4,000D6F000353AE48,000D6F00029C2934,000D6F0003562CA8,000D6F0003562D88,000D6F0003562C9D,000D6F00029C1C2B
1390604524.770236,NULL,NULL,0.0,0.0,123.66273099984973,NULL,0.0,0.0,NULL
1390604525.7270479,NULL,NULL,0.0,0.0,121.53208219277995,NULL,0.0,0.0,NULL
1390604526.6643741,NULL,NULL,0.0,0.0,121.53208219277995,NULL,0.0,0.0,NULL
1390604527.6351321,NULL,NULL,0.0,0.0,121.53208219277995,NULL,0.0,0.0,NULL
1390604529.3250721,NULL,NULL,0.0,0.0,121.53208219277995,NULL,NULL,0.0,NULL
1390604530.4264021,NULL,NULL,0.0,0.0,123.66273099984973,NULL,NULL,0.0,NULL
1390604531.4605989,NULL,NULL,0.0,0.0,121.53208219277995,NULL,NULL,0.0,NULL
1390604532.477731,NULL,NULL,0.0,0.0,121.53208219277995,NULL,NULL,0.0,NULL
1390604533.488713,NULL,NULL,0.0,0.0,121.53208219277995,NULL,NULL,0.0,NULL
1390604534.631284,NULL,NULL,0.0,NULL,123.66273099984973,NULL,NULL,0.0,NULL
1390604535.6884971,NULL,NULL,0.0,NULL,121.53208219277995,NULL,NULL,0.0,NULL
1390604536.7442279,NULL,NULL,0.0,NULL,121.53208219277995,NULL,0.0,0.0,NULL
1390604537.7622111,NULL,NULL,0.0,NULL,123.66273099984973,NULL,0.0,0.0,NULL
1390604538.8063991,NULL,NULL,0.0,NULL,121.53208219277995,NULL,0.0,0.0,NULL
1390604539.8730381,NULL,NULL,0.0,NULL,123.66273099984973,NULL,0.0,0.0,NULL
1390604540.834347,NULL,NULL,0.0,0.0,121.53208219277995,NULL,0.0,0.0,NULL
1390604541.239975,NULL,NULL,0.0,0.0,123.66273099984973,NULL,0.0,0.0,NULL
1390604542.3103781,NULL,NULL,0.0,0.0,121.53208219277995,NULL,0.0,0.0,NULL
1390604543.4555919,NULL,NULL,0.0,0.0,123.66273099984973,NULL,0.0,0.0,NULL
1390604544.2381561,NULL,NULL,0.0,0.0,121.53208219277995,NULL,0.0,0.0,NULL
1390604545.294028,NULL,NULL,0.0,0.0,123.66273099984973,NULL,0.0,0.0,NULL
timestamp,000D6F00029C2AEB,000D6F0003561F98,000D6F0003562DF4,000D6F000353AE48,000D6F00029C2934,000D6F0003562CA8,000D6F0003562D88,000D6F0003562C9D,000D6F00029C1C2B
1390604546.2511311,NULL,NULL,0.0,0.0,121.53208219277995,NULL,0.0,0.0,NULL
1390604547.254694,NULL,NULL,0.0,0.0,123.66273099984973,NULL,0.0,0.0,NULL
1390604548.315552,NULL,NULL,0.0,0.0,121.53208219277995,NULL,0.0,0.0,NULL
1390604549.244324,NULL,NULL,0.0,0.0,123.66273099984973,NULL,0.0,0.0,NULL
1390604550.9460289,NULL,NULL,0.0,NULL,123.66273099984973,NULL,0.0,0.0,NULL
1390604552.0376129,NULL,NULL,0.0,NULL,121.53208219277995,NULL,0.0,0.0,NULL
1390604553.119725,NULL,NULL,0.0,NULL,121.53208219277995,NULL,0.0,0.0,NULL
1390604554.172791,NULL,NULL,0.0,NULL,121.53208219277995,NULL,0.0,0.0,NULL
1390604555.2049761,NULL,NULL,0.0,NULL,121.53208219277995,NULL,0.0,0.0,NULL
1390604556.369849,NULL,NULL,0.0,NULL,121.53208219277995,NULL,NULL,0.0,NULL
1390604557.5186419,NULL,NULL,0.0,NULL,121.53208219277995,NULL,NULL,0.0,NULL
1390604558.5409291,NULL,NULL,0.0,0.0,123.66273099984973,NULL,NULL,0.0,NULL
1390604559.585588,NULL,NULL,0.0,0.0,121.53208219277995,NULL,NULL,0.0,NULL
1390604560.6172891,NULL,NULL,0.0,0.0,121.53208219277995,NULL,NULL,0.0,NULL
1390604561.635005,NULL,NULL,0.0,0.0,121.53208219277995,NULL,NULL,0.0,NULL
1390604562.807267,NULL,NULL,0.0,0.0,123.66273099984973,NULL,NULL,0.0,NULL
1390604563.8407619,NULL,NULL,0.0,0.0,121.53208219277995,NULL,0.0,0.0,NULL
1390604564.3754039,NULL,NULL,0.0,0.0,121.53208219277995,NULL,0.0,0.0,NULL
1390604565.275131,NULL,NULL,0.0,0.0,121.53208219277995,NULL,0.0,0.0,NULL
1390604566.197258,NULL,NULL,0.0,0.0,121.53208219277995,NULL,0.0,0.0,NULL
1390604567.209897,NULL,NULL,0.0,0.0,121.53208219277995,NULL,0.0,0.0,NULL
1390604568.2792499,NULL,NULL,0.0,0.0,123.66273099984973,NULL,0.0,0.0,NULL
1390604569.9351251,NULL,NULL,0.0,NULL,121.53208219277995,NULL,0.0,0.0,NULL
1390604571.037113,NULL,NULL,0.0,NULL,121.53208219277995,NULL,0.0,0.0,NULL
1390604572.0599339,NULL,NULL,0.0,NULL,121.53208219277995,NULL,0.0,0.0,NULL
1390604573.1076579,NULL,NULL,0.0,NULL,123.66273099984973,NULL,0.0,0.0,NULL
1390604574.1939471,NULL,NULL,0.0,NULL,121.53208219277995,NULL,0.0,0.0,NULL
1390604575.2254479,NULL,NULL,0.0,NULL,121.53208219277995,NULL,0.0,0.0,NULL
1390604576.2381711,NULL,NULL,0.0,NULL,121.53208219277995,NULL,0.0,0.0,NULL
1390604576.8337409,NULL,NULL,0.0,0.0,123.66273099984973,NULL,0.0,0.0,NULL
1390604577.6485071,NULL,NULL,0.0,0.0,121.53208219277995,NULL,0.0,0.0,NULL
1390604578.848408,NULL,NULL,0.0,0.0,121.53208219277995,NULL,0.0,0.0,NULL
1390604579.6679759,NULL,NULL,0.0,0.0,121.53208219277995,NULL,0.0,0.0,NULL
1390604580.607331,NULL,NULL,0.0,0.0,123.66273099984973,NULL,0.0,0.0,NULL
1390604581.631578,NULL,NULL,0.0,0.0,121.53208219277995,NULL,0.0,0.0,NULL
1390604582.6254389,NULL,NULL,0.0,0.0,121.53208219277995,NULL,0.0,0.0,NULL
1390604583.658618,NULL,NULL,0.0,0.0,121.53208219277995,NULL,0.0,0.0,NULL
1390604584.6445551,NULL,NULL,0.0,0.0,123.66273099984973,NULL,0.0,0.0,NULL
1390604586.3091481,NULL,NULL,0.0,0.0,121.53208219277995,NULL,NULL,0.0,NULL
1390604587.3155251,NULL,NULL,0.0,0.0,123.66273099984973,NULL,NULL,2.1775386645354335,NULL
1390604588.371042,NULL,NULL,0.0,NULL,121.53208219277995,NULL,NULL,0.0,NULL
1390604589.500927,NULL,NULL,0.0,NULL,123.66273099984973,NULL,NULL,0.0,NULL
1390604590.6760099,NULL,NULL,0.0,NULL,121.53208219277995,NULL,NULL,0.0,NULL
1390604591.6960709,NULL,NULL,0.0,NULL,123.66273099984973,NULL,NULL,0.0,NULL
1390604592.749743,NULL,NULL,0.0,NULL,123.66273099984973,NULL,0.0,0.0,NULL
1390604604.7571139,NULL,NULL,0.0,NULL,121.53208219277995,NULL,0.0,0.0,NULL
timestamp,000D6F00029C2AEB,000D6F0003561F98,000D6F0003562DF4,000D6F000353AE48,000D6F00029C2934,000D6F0003562CA8,000D6F0003562D88,000D6F0003562C9D,000D6F00029C1C2B
1390604605.1306241,NULL,NULL,0.0,0.0,121.53208219277995,NULL,0.0,0.0,NULL
1390604606.7702019,NULL,NULL,0.0,NULL,123.66273099984973,NULL,0.0,0.0,NULL
1390604607.7962749,NULL,NULL,0.0,NULL,121.53208219277995,NULL,0.0,0.0,NULL
1390604608.83758,NULL,NULL,0.0,NULL,123.66273099984973,NULL,0.0,0.0,NULL
1390604609.8585911,NULL,NULL,0.0,NULL,121.53208219277995,NULL,0.0,0.0,NULL
1390604610.9070981,NULL,NULL,0.0,NULL,123.66273099984973,NULL,0.0,0.0,NULL
1390604611.9382091,NULL,NULL,0.0,NULL,121.53208219277995,NULL,0.0,0.0,NULL
1390604612.96047,NULL,NULL,0.0,NULL,123.66273099984973,NULL,0.0,0.0,NULL
1390604613.806308,NULL,NULL,0.0,0.0,121.53208219277995,NULL,0.0,0.0,NULL
1390604615.0465729,NULL,NULL,0.0,0.0,121.53208219277995,NULL,NULL,0.0,NULL
1390604616.0630119,NULL,NULL,0.0,0.0,123.66273099984973,NULL,NULL,0.0,NULL
1390604617.0779819,NULL,NULL,0.0,0.0,121.53208219277995,NULL,NULL,0.0,NULL
1390604618.099555,NULL,NULL,0.0,0.0,121.53208219277995,NULL,NULL,0.0,NULL
1390604619.1107571,NULL,NULL,0.0,0.0,123.66273099984973,NULL,NULL,0.0,NULL
1390604620.128509,NULL,NULL,0.0,0.0,121.53208219277995,NULL,NULL,0.0,NULL
1390604621.214798,NULL,NULL,0.0,0.0,121.53208219277995,NULL,NULL,0.0,NULL
1390604621.7343359,NULL,NULL,0.0,0.0,121.53208219277995,NULL,0.0,0.0,NULL
1390604622.6913559,NULL,NULL,0.0,0.0,121.53208219277995,NULL,0.0,0.0,NULL
1390604623.671499,NULL,NULL,0.0,0.0,121.53208219277995,NULL,0.0,0.0,NULL
1390604624.5709579,NULL,NULL,0.0,0.0,121.53208219277995,NULL,0.0,0.0,NULL
1390604625.618144,NULL,NULL,0.0,0.0,121.53208219277995,NULL,0.0,0.0,NULL
1390604627.2574329,NULL,NULL,0.0,NULL,121.53208219277995,NULL,0.0,0.0,NULL
1390604628.3190269,NULL,NULL,0.0,NULL,123.66273099984973,NULL,0.0,0.0,NULL
1390604629.4061749,NULL,NULL,0.0,NULL,121.53208219277995,NULL,0.0,0.0,NULL
1390604630.4527481,NULL,NULL,0.0,NULL,123.66273099984973,NULL,0.0,0.0,NULL
1390604631.4946661,NULL,NULL,0.0,NULL,121.53208219277995,NULL,0.0,0.0,NULL
1390604632.5298331,NULL,NULL,0.0,NULL,123.66273099984973,NULL,0.0,0.0,NULL
1390604633.584111,NULL,NULL,0.0,NULL,121.53208219277995,NULL,0.0,0.0,NULL
1390604634.0459869,NULL,NULL,0.0,0.0,123.66273099984973,NULL,0.0,0.0,NULL
1390604634.979079,NULL,NULL,0.0,0.0,121.53208219277995,NULL,0.0,0.0,NULL
1390604635.946898,NULL,NULL,0.0,0.0,123.66273099984973,NULL,0.0,0.0,NULL
1390604637.0186429,NULL,NULL,0.0,0.0,121.53208219277995,NULL,0.0,0.0,NULL
1390604637.950788,NULL,NULL,0.0,0.0,123.66273099984973,NULL,0.0,0.0,NULL
1390604638.9885859,NULL,NULL,0.0,0.0,123.66273099984973,NULL,0.0,0.0,NULL
1390604663.1722839,NULL,NULL,0.0,NULL,121.53208219277995,NULL,0.0,0.0,NULL
timestamp,000D6F00029C2AEB,000D6F0003561F98,000D6F0003562DF4,000D6F000353AE48,000D6F00029C2934,000D6F0003562CA8,000D6F0003562D88,000D6F0003562C9D,000D6F00029C1C2B
1390604664.2056639,NULL,NULL,0.0,NULL,123.66273099984973,NULL,0.0,0.0,NULL
1390604665.2264409,NULL,NULL,0.0,NULL,123.66273099984973,NULL,0.0,0.0,NULL
1390604666.2401271,NULL,NULL,0.0,NULL,121.53208219277995,NULL,0.0,0.0,NULL
1390604667.3303299,NULL,NULL,0.0,NULL,123.66273099984973,NULL,0.0,0.0,NULL
1390604668.361412,NULL,NULL,0.0,NULL,121.53208219277995,NULL,0.0,0.0,NULL
1390604669.386245,NULL,NULL,0.0,NULL,121.53208219277995,NULL,0.0,0.0,NULL
1390604669.907393,NULL,NULL,0.0,0.0,123.66273099984973,NULL,0.0,0.0,NULL
1390604670.8084841,NULL,NULL,0.0,0.0,121.53208219277995,NULL,0.0,0.0,NULL
1390604671.812494,NULL,NULL,0.0,0.0,121.53208219277995,NULL,0.0,0.0,NULL
1390604672.7902141,NULL,NULL,0.0,0.0,123.66273099984973,NULL,0.0,0.0,NULL
1390604673.8499069,NULL,NULL,0.0,0.0,121.53208219277995,NULL,0.0,0.0,NULL
1390604686.3848841,NULL,NULL,0.0,0.0,121.53208219277995,NULL,0.0,0.0,NULL
1390604687.444241,NULL,NULL,0.0,NULL,121.53208219277995,NULL,0.0,0.0,NULL
1390604687.930222,NULL,NULL,0.0,0.0,123.66273099984973,NULL,0.0,0.0,NULL
1390604688.8192461,NULL,NULL,0.0,0.0,121.53208219277995,NULL,0.0,0.0,NULL
1390604690.0914781,NULL,NULL,0.0,0.0,121.53208219277995,NULL,0.0,0.0,NULL
1390604690.819684,NULL,NULL,0.0,0.0,123.66273099984973,NULL,0.0,0.0,NULL
1390604691.825527,NULL,NULL,0.0,0.0,121.53208219277995,NULL,0.0,0.0,NULL
1390604692.873656,NULL,NULL,0.0,0.0,121.53208219277995,NULL,0.0,0.0,NULL
1390604693.860141,NULL,NULL,0.0,0.0,123.66273099984973,NULL,0.0,0.0,NULL
1390604695.5043781,NULL,NULL,NULL,0.0,121.53208219277995,NULL,0.0,0.0,NULL
1390604696.5249939,NULL,NULL,NULL,0.0,121.53208219277995,NULL,0.0,0.0,NULL
1390604697.565619,NULL,NULL,NULL,0.0,121.53208219277995,NULL,0.0,0.0,NULL
1390604698.622766,NULL,NULL,NULL,0.0,121.53208219277995,NULL,0.0,0.0,NULL
1390604699.6549361,NULL,NULL,NULL,0.0,123.66273099984973,NULL,0.0,0.0,NULL
1390604700.8974769,NULL,NULL,NULL,NULL,121.53208219277995,NULL,NULL,0.0,NULL
1390604701.973947,NULL,NULL,NULL,NULL,121.53208219277995,NULL,NULL,0.0,NULL
1390604703.0855989,NULL,NULL,0.0,NULL,121.53208219277995,NULL,NULL,0.0,NULL
1390604704.220552,NULL,NULL,0.0,NULL,121.53208219277995,NULL,NULL,0.0,NULL
1390604705.307725,NULL,NULL,0.0,NULL,123.66273099984973,NULL,NULL,0.0,NULL
1390604706.3806951,NULL,NULL,0.0,NULL,121.53208219277995,NULL,NULL,0.0,NULL
1390604707.407162,NULL,NULL,0.0,0.0,121.53208219277995,NULL,NULL,0.0,NULL
1390604707.9343419,NULL,NULL,0.0,0.0,121.53208219277995,NULL,0.0,0.0,NULL
1390604708.825207,NULL,NULL,0.0,0.0,121.53208219277995,NULL,0.0,0.0,NULL
1390604709.7884181,NULL,NULL,0.0,0.0,121.53208219277995,NULL,0.0,0.0,NULL
1390604710.8336539,NULL,NULL,0.0,0.0,121.53208219277995,NULL,0.0,0.0,NULL
1390604711.796999,NULL,NULL,0.0,0.0,123.66273099984973,NULL,0.0,0.0,NULL
1390604712.8433001,NULL,NULL,0.0,0.0,121.53208219277995,NULL,0.0,0.0,NULL
1390604713.7938609,NULL,NULL,0.0,0.0,121.53208219277995,NULL,0.0,0.0,NULL
timestamp,000D6F00029C2AEB,000D6F0003561F98,000D6F0003562DF4,000D6F000353AE48,000D6F00029C2934,000D6F0003562CA8,000D6F0003562D88,000D6F0003562C9D,000D6F00029C1C2B
1390604714.8207331,NULL,NULL,0.0,0.0,121.53208219277995,NULL,0.0,0.0,NULL
1390604715.8188059,NULL,NULL,0.0,0.0,121.53208219277995,NULL,0.0,2.1775386645354335,NULL
1390604716.9720049,NULL,NULL,0.0,0.0,121.53208219277995,NULL,0.0,0.0,NULL
1390604717.974787,NULL,NULL,0.0,0.0,121.53208219277995,NULL,0.0,0.0,NULL
1390604718.805769,NULL,NULL,0.0,0.0,121.53208219277995,NULL,0.0,0.0,NULL
1390604720.449857,NULL,NULL,0.0,NULL,121.53208219277995,NULL,0.0,0.0,NULL
1390604721.4529099,NULL,NULL,0.0,NULL,121.53208219277995,NULL,0.0,0.0,NULL
1390604722.473439,NULL,NULL,0.0,NULL,119.40142553590769,NULL,0.0,0.0,NULL
1390604723.483463,NULL,NULL,0.0,NULL,121.53208219277995,NULL,0.0,0.0,NULL
1390604724.5238681,NULL,NULL,0.0,NULL,121.53208219277995,NULL,0.0,0.0,NULL
1390604725.593251,NULL,NULL,0.0,NULL,121.53208219277995,NULL,0.0,0.0,NULL
1390604726.6350701,NULL,NULL,0.0,NULL,121.53208219277995,NULL,0.0,0.0,NULL
1390604727.2143431,NULL,NULL,0.0,0.0,121.53208219277995,NULL,0.0,0.0,NULL
1390604728.676162,NULL,NULL,0.0,0.0,121.53208219277995,NULL,NULL,0.0,NULL
1390604729.717696,NULL,NULL,0.0,0.0,121.53208219277995,NULL,NULL,0.0,NULL
1390604730.808007,NULL,NULL,0.0,0.0,121.53208219277995,NULL,NULL,0.0,NULL
1390604731.8271141,NULL,NULL,0.0,0.0,121.53208219277995,NULL,NULL,0.0,NULL
1390604732.843868,NULL,NULL,0.0,0.0,119.40142553590769,NULL,NULL,0.0,NULL
1390604733.870707,NULL,NULL,0.0,0.0,121.53208219277995,NULL,NULL,0.0,NULL
1390604734.9569099,NULL,NULL,0.0,0.0,121.53208219277995,NULL,NULL,0.0,NULL
1390604735.6877069,NULL,NULL,0.0,0.0,121.53208219277995,NULL,0.0,0.0,NULL
1390604736.308953,NULL,NULL,0.0,0.0,121.53208219277995,NULL,0.0,0.0,NULL
1390604737.9923229,NULL,NULL,0.0,NULL,119.40142553590769,NULL,0.0,0.0,NULL
1390604739.1533411,NULL,NULL,0.0,NULL,121.53208219277995,NULL,0.0,0.0,NULL
1390604740.214679,NULL,NULL,0.0,NULL,121.53208219277995,NULL,0.0,0.0,NULL
1390604741.236088,NULL,NULL,0.0,NULL,119.40142553590769,NULL,0.0,0.0,NULL
1390604742.3452461,NULL,NULL,0.0,NULL,121.53208219277995,NULL,0.0,0.0,NULL
1390604743.410532,NULL,NULL,0.0,NULL,121.53208219277995,NULL,0.0,0.0,NULL
1390604744.4939749,NULL,NULL,0.0,NULL,121.53208219277995,NULL,0.0,0.0,NULL
1390604744.9392519,NULL,NULL,0.0,0.0,119.40142553590769,NULL,0.0,0.0,NULL
1390604746.0099339,NULL,NULL,0.0,0.0,121.53208219277995,NULL,0.0,0.0,NULL
1390604746.917362,NULL,NULL,0.0,0.0,121.53208219277995,NULL,0.0,0.0,NULL
1390604748.5174551,NULL,NULL,NULL,0.0,119.40142553590769,NULL,0.0,0.0,NULL
1390604749.538213,NULL,NULL,NULL,0.0,121.53208219277995,NULL,0.0,0.0,NULL
1390604750.611989,NULL,NULL,NULL,0.0,121.53208219277995,NULL,0.0,0.0,NULL
1390604751.751749,NULL,NULL,NULL,0.0,121.53208219277995,NULL,0.0,0.0,NULL
1390604752.7984209,NULL,NULL,NULL,0.0,119.40142553590769,NULL,0.0,0.0,NULL
1390604753.939204,NULL,NULL,NULL,0.0,121.53208219277995,NULL,0.0,0.0,NULL
1390604755.033509,NULL,NULL,0.0,0.0,119.40142553590769,NULL,0.0,0.0,NULL
1390604756.084975,NULL,NULL,0.0,0.0,121.53208219277995,NULL,NULL,0.0,NULL
1390604757.10133,NULL,NULL,0.0,NULL,121.53208219277995,NULL,NULL,0.0,NULL
1390604758.153471,NULL,NULL,0.0,NULL,119.40142553590769,NULL,NULL,0.0,NULL
1390604759.2254691,NULL,NULL,0.0,NULL,121.53208219277995,NULL,NULL,0.0,NULL
